12.38546 ,1.62723 ,0.06151 ,0.06907 ,12.85000;
12.51345 ,1.63529 ,0.06432 ,0.07127 ,12.80000;
12.64093 ,1.64369 ,0.06721 ,0.07340 ,12.75000;
12.76788 ,1.65242 ,0.07017 ,0.07516 ,12.70000;
12.89430 ,1.66149 ,0.07321 ,0.07794 ,12.65000;
13.02020 ,1.67092 ,0.07634 ,0.08021 ,12.60000;
13.14557 ,1.68071 ,0.07954 ,0.08216 ,12.55000;
13.27040 ,1.69086 ,0.08278 ,0.08308 ,12.50000;
13.39471 ,1.70138 ,0.08605 ,0.08377 ,12.45000;
13.51848 ,1.71226 ,0.08936 ,0.08584 ,12.40000;
13.64172 ,1.72351 ,0.09263 ,0.08270 ,12.35000;
13.76442 ,1.73511 ,0.09583 ,0.08218 ,12.30000;
13.88659 ,1.74705 ,0.09898 ,0.08142 ,12.25000;
14.00822 ,1.75932 ,0.10203 ,0.07718 ,12.20000;
14.12932 ,1.77190 ,0.10496 ,0.07556 ,12.15000;
14.24988 ,1.78477 ,0.10786 ,0.07628 ,12.10000;
14.36991 ,1.79795 ,0.11067 ,0.07164 ,12.05000;
14.48941 ,1.81139 ,0.11335 ,0.06963 ,12.00000;
14.60837 ,1.82509 ,0.11593 ,0.06743 ,11.95000;
14.72681 ,1.83903 ,0.11842 ,0.06502 ,11.90000;
14.84471 ,1.85321 ,0.12088 ,0.06585 ,11.85000;
14.96208 ,1.86761 ,0.12325 ,0.06155 ,11.80000;
15.07892 ,1.88222 ,0.12550 ,0.05912 ,11.75000;
15.19523 ,1.89702 ,0.12764 ,0.05654 ,11.70000;
15.31101 ,1.91201 ,0.12967 ,0.05357 ,11.65000;
15.42627 ,1.92715 ,0.13158 ,0.05039 ,11.60000;
15.54101 ,1.94245 ,0.13338 ,0.04757 ,11.55000;
15.65522 ,1.95787 ,0.13506 ,0.04464 ,11.50000;
15.76891 ,1.97341 ,0.13662 ,0.04106 ,11.45000;
15.88209 ,1.98906 ,0.13802 ,0.03635 ,11.40000;
15.99474 ,2.00478 ,0.13924 ,0.03135 ,11.35000;
16.10689 ,2.02056 ,0.14031 ,0.02828 ,11.30000;
16.21852 ,2.03639 ,0.14125 ,0.02428 ,11.25000;
16.32965 ,2.05224 ,0.14203 ,0.01971 ,11.20000;
16.44027 ,2.06809 ,0.14264 ,0.01471 ,11.15000;
16.55038 ,2.08394 ,0.14307 ,0.00971 ,11.10000;
16.66000 ,2.09975 ,0.14333 ,0.00471 ,11.05000;
16.76912 ,2.11551 ,0.14341 ,-0.00013 ,11.00000;
16.87774 ,2.13119 ,0.14333 ,-0.00452 ,10.95000;
16.98587 ,2.14679 ,0.14308 ,-0.00952 ,10.90000;
17.09351 ,2.16228 ,0.14267 ,-0.01452 ,10.85000;
17.20067 ,2.17764 ,0.14208 ,-0.01952 ,10.80000;
17.30734 ,2.19286 ,0.14133 ,-0.02452 ,10.75000;
17.41352 ,2.20793 ,0.14041 ,-0.02919 ,10.70000;
17.51923 ,2.22281 ,0.13933 ,-0.03419 ,10.65000;
17.62446 ,2.23751 ,0.13809 ,-0.03919 ,10.60000;
17.72921 ,2.25200 ,0.13668 ,-0.04419 ,10.55000;
17.83349 ,2.26626 ,0.13511 ,-0.04919 ,10.50000;
17.93730 ,2.28028 ,0.13338 ,-0.05419 ,10.45000;
18.04063 ,2.29405 ,0.13150 ,-0.05919 ,10.40000;
18.14350 ,2.30756 ,0.12945 ,-0.06419 ,10.35000;
18.24590 ,2.32078 ,0.12725 ,-0.06919 ,10.30000;
18.34784 ,2.33370 ,0.12489 ,-0.07419 ,10.25000;
18.44930 ,2.34631 ,0.12239 ,-0.07919 ,10.20000;
18.55031 ,2.35861 ,0.11973 ,-0.08419 ,10.15000;
18.65085 ,2.37056 ,0.11692 ,-0.08919 ,10.10000;
18.75093 ,2.38217 ,0.11396 ,-0.09419 ,10.05000;
18.85055 ,2.39342 ,0.11085 ,-0.09919 ,10.00000;
18.94970 ,2.40430 ,0.10760 ,-0.10419 ,9.95000;
19.04839 ,2.41479 ,0.10420 ,-0.10919 ,9.90000;
19.14663 ,2.42489 ,0.10067 ,-0.11419 ,9.85000;
19.24440 ,2.43459 ,0.09699 ,-0.11919 ,9.80000;
19.34170 ,2.44388 ,0.09317 ,-0.12419 ,9.75000;
19.43855 ,2.45273 ,0.08921 ,-0.12919 ,9.70000;
19.53493 ,2.46116 ,0.08512 ,-0.13419 ,9.65000;
19.63085 ,2.46914 ,0.08089 ,-0.13919 ,9.60000;
19.72630 ,2.47668 ,0.07653 ,-0.14419 ,9.55000;
19.82129 ,2.48375 ,0.07203 ,-0.14919 ,9.50000;
19.91581 ,2.49035 ,0.06741 ,-0.15419 ,9.45000;
20.00986 ,2.49648 ,0.06265 ,-0.15919 ,9.40000;
20.10344 ,2.50213 ,0.05777 ,-0.16419 ,9.35000;
20.19655 ,2.50728 ,0.05277 ,-0.16919 ,9.30000;
20.28918 ,2.51194 ,0.04764 ,-0.17419 ,9.25000;
20.38134 ,2.51609 ,0.04238 ,-0.17919 ,9.20000;
20.47301 ,2.51974 ,0.03701 ,-0.18419 ,9.15000;
20.56421 ,2.52287 ,0.03151 ,-0.18919 ,9.10000;
20.65492 ,2.52547 ,0.02590 ,-0.19419 ,9.05000;
20.74515 ,2.52756 ,0.02017 ,-0.19919 ,9.00000;
20.83488 ,2.52911 ,0.01432 ,-0.20419 ,8.95000;
20.92413 ,2.53012 ,0.00836 ,-0.20919 ,8.90000;
21.01288 ,2.53060 ,0.00229 ,-0.21414 ,8.85000;
21.10112 ,2.53053 ,-0.00389 ,-0.21910 ,8.80000;
21.18887 ,2.52992 ,-0.01017 ,-0.22390 ,8.75000;
21.27611 ,2.52875 ,-0.01655 ,-0.22836 ,8.70000;
21.36285 ,2.52704 ,-0.02302 ,-0.23233 ,8.65000;
21.44907 ,2.52478 ,-0.02955 ,-0.23569 ,8.60000;
21.53477 ,2.52196 ,-0.03614 ,-0.23837 ,8.55000;
21.61995 ,2.51860 ,-0.04274 ,-0.24023 ,8.50000;
21.70461 ,2.51470 ,-0.04935 ,-0.24111 ,8.45000;
21.78875 ,2.51027 ,-0.05593 ,-0.24099 ,8.40000;
21.87235 ,2.50531 ,-0.06246 ,-0.23989 ,8.35000;
21.95542 ,2.49985 ,-0.06891 ,-0.23767 ,8.30000;
22.03795 ,2.49388 ,-0.07525 ,-0.23421 ,8.25000;
22.11995 ,2.48745 ,-0.08144 ,-0.22983 ,8.20000;
22.20141 ,2.48055 ,-0.08747 ,-0.22483 ,8.15000;
22.28233 ,2.47321 ,-0.09334 ,-0.21983 ,8.10000;
22.36270 ,2.46545 ,-0.09904 ,-0.21483 ,8.05000;
22.44254 ,2.45729 ,-0.10458 ,-0.20983 ,8.00000;
22.52183 ,2.44875 ,-0.10995 ,-0.20483 ,7.95000;
22.60057 ,2.43985 ,-0.11517 ,-0.19983 ,7.90000;
22.67878 ,2.43060 ,-0.12022 ,-0.19483 ,7.85000;
22.75644 ,2.42102 ,-0.12512 ,-0.18983 ,7.80000;
22.83356 ,2.41113 ,-0.12986 ,-0.18483 ,7.75000;
22.91013 ,2.40095 ,-0.13445 ,-0.17983 ,7.70000;
22.98617 ,2.39049 ,-0.13888 ,-0.17483 ,7.65000;
23.06166 ,2.37977 ,-0.14316 ,-0.16983 ,7.60000;
23.13661 ,2.36881 ,-0.14729 ,-0.16483 ,7.55000;
23.21103 ,2.35761 ,-0.15127 ,-0.15983 ,7.50000;
23.28490 ,2.34621 ,-0.15511 ,-0.15483 ,7.45000;
23.35824 ,2.33460 ,-0.15879 ,-0.14983 ,7.40000;
23.43104 ,2.32281 ,-0.16234 ,-0.14483 ,7.35000;
23.50330 ,2.31084 ,-0.16574 ,-0.13983 ,7.30000;
23.57504 ,2.29872 ,-0.16900 ,-0.13483 ,7.25000;
23.64624 ,2.28645 ,-0.17213 ,-0.12983 ,7.20000;
23.71691 ,2.27406 ,-0.17511 ,-0.12483 ,7.15000;
23.78705 ,2.26154 ,-0.17796 ,-0.11983 ,7.10000;
23.85667 ,2.24892 ,-0.18067 ,-0.11483 ,7.05000;
23.92576 ,2.23621 ,-0.18325 ,-0.10983 ,7.00000;
23.99432 ,2.22341 ,-0.18570 ,-0.10483 ,6.95000;
24.06237 ,2.21054 ,-0.18802 ,-0.09983 ,6.90000;
24.12989 ,2.19762 ,-0.19020 ,-0.09483 ,6.85000;
24.19690 ,2.18464 ,-0.19227 ,-0.08983 ,6.80000;
24.26338 ,2.17163 ,-0.19420 ,-0.08483 ,6.75000;
24.32936 ,2.15859 ,-0.19602 ,-0.07983 ,6.70000;
24.39482 ,2.14553 ,-0.19771 ,-0.07483 ,6.65000;
24.45977 ,2.13247 ,-0.19928 ,-0.06983 ,6.60000;
24.52421 ,2.11940 ,-0.20073 ,-0.06483 ,6.55000;
24.58814 ,2.10635 ,-0.20206 ,-0.05983 ,6.50000;
24.65156 ,2.09332 ,-0.20328 ,-0.05483 ,6.45000;
24.71448 ,2.08031 ,-0.20438 ,-0.04983 ,6.40000;
24.77690 ,2.06734 ,-0.20537 ,-0.04483 ,6.35000;
24.83881 ,2.05441 ,-0.20625 ,-0.03983 ,6.30000;
24.90023 ,2.04153 ,-0.20702 ,-0.03483 ,6.25000;
24.96114 ,2.02872 ,-0.20768 ,-0.02983 ,6.20000;
25.02156 ,2.01597 ,-0.20823 ,-0.02483 ,6.15000;
25.08149 ,2.00329 ,-0.20868 ,-0.01983 ,6.10000;
25.14092 ,1.99069 ,-0.20903 ,-0.01483 ,6.05000;
25.19985 ,1.97818 ,-0.20927 ,-0.00983 ,6.00000;
25.25830 ,1.96576 ,-0.20942 ,-0.00483 ,5.95000;
25.31625 ,1.95344 ,-0.20946 ,0.00017 ,5.90000;
25.37372 ,1.94123 ,-0.20941 ,0.00517 ,5.85000;
25.43070 ,1.92912 ,-0.20926 ,0.01017 ,5.80000;
25.48719 ,1.91713 ,-0.20902 ,0.01517 ,5.75000;
25.54319 ,1.90526 ,-0.20869 ,0.02017 ,5.70000;
25.59871 ,1.89351 ,-0.20827 ,0.02517 ,5.65000;
25.65375 ,1.88189 ,-0.20776 ,0.03017 ,5.60000;
25.70831 ,1.87041 ,-0.20716 ,0.03517 ,5.55000;
25.76238 ,1.85906 ,-0.20647 ,0.04017 ,5.50000;
25.81597 ,1.84786 ,-0.20570 ,0.04517 ,5.45000;
25.86908 ,1.83680 ,-0.20485 ,0.05017 ,5.40000;
25.92171 ,1.82589 ,-0.20392 ,0.05517 ,5.35000;
25.97386 ,1.81513 ,-0.20291 ,0.06017 ,5.30000;
26.02554 ,1.80453 ,-0.20182 ,0.06517 ,5.25000;
26.07673 ,1.79408 ,-0.20065 ,0.07017 ,5.20000;
26.12745 ,1.78380 ,-0.19941 ,0.07517 ,5.15000;
26.17769 ,1.77368 ,-0.19810 ,0.08017 ,5.10000;
26.22745 ,1.76372 ,-0.19671 ,0.08517 ,5.05000;
26.27674 ,1.75394 ,-0.19526 ,0.09017 ,5.00000;
26.32555 ,1.74432 ,-0.19374 ,0.09517 ,4.95000;
26.37389 ,1.73487 ,-0.19215 ,0.10017 ,4.90000;
26.42175 ,1.72560 ,-0.19050 ,0.10517 ,4.85000;
26.46914 ,1.71651 ,-0.18878 ,0.11017 ,4.80000;
26.51604 ,1.70759 ,-0.18701 ,0.11517 ,4.75000;
26.56248 ,1.69884 ,-0.18517 ,0.12017 ,4.70000;
26.60844 ,1.69028 ,-0.18327 ,0.12517 ,4.65000;
26.65392 ,1.68189 ,-0.18132 ,0.13017 ,4.60000;
26.69893 ,1.67369 ,-0.17932 ,0.13517 ,4.55000;
26.74346 ,1.66566 ,-0.17726 ,0.14017 ,4.50000;
26.78752 ,1.65782 ,-0.17515 ,0.14515 ,4.45000;
26.83110 ,1.65015 ,-0.17299 ,0.15008 ,4.40000;
26.87420 ,1.64267 ,-0.17078 ,0.15495 ,4.35000;
26.91683 ,1.63537 ,-0.16853 ,0.15972 ,4.30000;
26.95899 ,1.62824 ,-0.16624 ,0.16437 ,4.25000;
27.00066 ,1.62130 ,-0.16391 ,0.16889 ,4.20000;
27.04186 ,1.61454 ,-0.16154 ,0.17323 ,4.15000;
27.08258 ,1.60795 ,-0.15915 ,0.17740 ,4.10000;
27.12282 ,1.60154 ,-0.15673 ,0.18136 ,4.05000;
27.16259 ,1.59530 ,-0.15428 ,0.18523 ,4.00000;
27.20187 ,1.58924 ,-0.15182 ,0.18883 ,3.95000;
27.24068 ,1.58336 ,-0.14935 ,0.19215 ,3.90000;
27.27900 ,1.57764 ,-0.14686 ,0.19521 ,3.85000;
27.31685 ,1.57209 ,-0.14437 ,0.19798 ,3.80000;
27.35421 ,1.56670 ,-0.14187 ,0.20045 ,3.75000;
27.39110 ,1.56148 ,-0.13939 ,0.20265 ,3.70000;
27.42750 ,1.55642 ,-0.13690 ,0.20454 ,3.65000;
27.46341 ,1.55152 ,-0.13444 ,0.20611 ,3.60000;
27.49885 ,1.54677 ,-0.13199 ,0.20737 ,3.55000;
27.53379 ,1.54217 ,-0.12956 ,0.20832 ,3.50000;
27.56826 ,1.53772 ,-0.12715 ,0.20897 ,3.45000;
27.60224 ,1.53342 ,-0.12477 ,0.20933 ,3.40000;
27.63573 ,1.52926 ,-0.12243 ,0.20941 ,3.35000;
27.66874 ,1.52524 ,-0.12012 ,0.20921 ,3.30000;
27.70125 ,1.52135 ,-0.11785 ,0.20876 ,3.25000;
27.73328 ,1.51759 ,-0.11562 ,0.20805 ,3.20000;
27.76483 ,1.51397 ,-0.11343 ,0.20710 ,3.15000;
27.79588 ,1.51046 ,-0.11129 ,0.20593 ,3.10000;
27.82644 ,1.50708 ,-0.10919 ,0.20454 ,3.05000;
27.85652 ,1.50381 ,-0.10714 ,0.20296 ,3.00000;
27.88610 ,1.50066 ,-0.10515 ,0.20119 ,2.95000;
27.91519 ,1.49762 ,-0.10320 ,0.19923 ,2.90000;
27.94379 ,1.49469 ,-0.10131 ,0.19709 ,2.85000;
27.97190 ,1.49185 ,-0.09947 ,0.19481 ,2.80000;
27.99951 ,1.48912 ,-0.09768 ,0.19240 ,2.75000;
28.02664 ,1.48649 ,-0.09595 ,0.18985 ,2.70000;
28.05326 ,1.48395 ,-0.09428 ,0.18720 ,2.65000;
28.07940 ,1.48150 ,-0.09265 ,0.18439 ,2.60000;
28.10504 ,1.47914 ,-0.09109 ,0.18148 ,2.55000;
28.13019 ,1.47686 ,-0.08958 ,0.17848 ,2.50000;
28.15484 ,1.47466 ,-0.08812 ,0.17543 ,2.45000;
28.17900 ,1.47255 ,-0.08672 ,0.17230 ,2.40000;
28.20266 ,1.47051 ,-0.08537 ,0.16910 ,2.35000;
28.22583 ,1.46854 ,-0.08407 ,0.16586 ,2.30000;
28.24850 ,1.46664 ,-0.08283 ,0.16260 ,2.25000;
28.27067 ,1.46481 ,-0.08164 ,0.15932 ,2.20000;
28.29235 ,1.46305 ,-0.08050 ,0.15603 ,2.15000;
28.31353 ,1.46136 ,-0.07941 ,0.15272 ,2.10000;
28.33422 ,1.45972 ,-0.07836 ,0.14941 ,2.05000;
28.35441 ,1.45815 ,-0.07737 ,0.14609 ,2.00000;
28.37410 ,1.45663 ,-0.07642 ,0.14276 ,1.95000;
28.39329 ,1.45517 ,-0.07551 ,0.13944 ,1.90000;
28.41199 ,1.45376 ,-0.07465 ,0.13614 ,1.85000;
28.43019 ,1.45241 ,-0.07384 ,0.13287 ,1.80000;
28.44789 ,1.45111 ,-0.07306 ,0.12963 ,1.75000;
28.46510 ,1.44985 ,-0.07233 ,0.12642 ,1.70000;
28.48180 ,1.44865 ,-0.07163 ,0.12325 ,1.65000;
28.49801 ,1.44749 ,-0.07097 ,0.12012 ,1.60000;
28.51372 ,1.44638 ,-0.07035 ,0.11702 ,1.55000;
28.52894 ,1.44531 ,-0.06976 ,0.11396 ,1.50000;
28.54365 ,1.44429 ,-0.06921 ,0.11095 ,1.45000;
28.55787 ,1.44331 ,-0.06869 ,0.10798 ,1.40000;
28.57158 ,1.44237 ,-0.06820 ,0.10505 ,1.35000;
28.58480 ,1.44147 ,-0.06774 ,0.10218 ,1.30000;
28.59752 ,1.44061 ,-0.06732 ,0.09936 ,1.25000;
28.60975 ,1.43978 ,-0.06692 ,0.09659 ,1.20000;
28.62147 ,1.43900 ,-0.06654 ,0.09387 ,1.15000;
28.63270 ,1.43825 ,-0.06620 ,0.09119 ,1.10000;
28.64342 ,1.43754 ,-0.06587 ,0.08857 ,1.05000;
28.65365 ,1.43687 ,-0.06558 ,0.08596 ,1.00000;
28.66338 ,1.43623 ,-0.06530 ,0.08342 ,0.95000;
28.67261 ,1.43563 ,-0.06505 ,0.08086 ,0.90000;
28.68134 ,1.43506 ,-0.06482 ,0.07834 ,0.85000;
28.68957 ,1.43453 ,-0.06460 ,0.07584 ,0.80000;
28.69731 ,1.43403 ,-0.06441 ,0.07339 ,0.75000;
28.70454 ,1.43356 ,-0.06424 ,0.07098 ,0.70000;
28.71128 ,1.43313 ,-0.06408 ,0.06860 ,0.65000;
28.71752 ,1.43273 ,-0.06394 ,0.06628 ,0.60000;
28.72325 ,1.43237 ,-0.06381 ,0.06399 ,0.55000;
28.72849 ,1.43203 ,-0.06370 ,0.06174 ,0.50000;
28.73323 ,1.43173 ,-0.06361 ,0.05951 ,0.45000;
28.73748 ,1.43146 ,-0.06352 ,0.05733 ,0.40000;
28.74122 ,1.43122 ,-0.06345 ,0.05521 ,0.35033;
28.74447 ,1.43101 ,-0.06340 ,0.05315 ,0.30067;
28.74723 ,1.43084 ,-0.06335 ,0.05115 ,0.25294;
28.74953 ,1.43069 ,-0.06331 ,0.04921 ,0.20782;
28.75139 ,1.43058 ,-0.06328 ,0.04732 ,0.16588;
28.75286 ,1.43048 ,-0.06326 ,0.04548 ,0.12763;
28.75396 ,1.43041 ,-0.06324 ,0.04369 ,0.09358;
28.75475 ,1.43036 ,-0.06323 ,0.04195 ,0.06399;
28.75526 ,1.43033 ,-0.06322 ,0.04026 ,0.03889;
28.75555 ,1.43031 ,-0.06322 ,0.03862 ,0.01821;
28.75565 ,1.43031 ,-0.06322 ,0.03703 ,0.00174;
28.75560 ,1.43031 ,-0.06322 ,0.03548 ,-0.01076;
28.75545 ,1.43032 ,-0.06322 ,0.03397 ,-0.01959;
28.75523 ,1.43033 ,-0.06322 ,0.03249 ,-0.02494;
28.75497 ,1.43035 ,-0.06322 ,0.03102 ,-0.02615;
28.75471 ,1.43036 ,-0.06323 ,0.02960 ,-0.02602;
28.75446 ,1.43038 ,-0.06323 ,0.02822 ,-0.02486;
28.75422 ,1.43040 ,-0.06323 ,0.02689 ,-0.02290;
28.75401 ,1.43041 ,-0.06323 ,0.02560 ,-0.02040;
28.75381 ,1.43042 ,-0.06323 ,0.02436 ,-0.01769;
28.75365 ,1.43043 ,-0.06324 ,0.02316 ,-0.01495;
28.75352 ,1.43044 ,-0.06324 ,0.02202 ,-0.01232;
28.75341 ,1.43045 ,-0.06324 ,0.02092 ,-0.00984;
28.75332 ,1.43045 ,-0.06324 ,0.01986 ,-0.00755;
28.75325 ,1.43046 ,-0.06324 ,0.01885 ,-0.00550;
28.75321 ,1.43046 ,-0.06324 ,0.01788 ,-0.00372;
28.75318 ,1.43046 ,-0.06324 ,0.01694 ,-0.00220;
28.75316 ,1.43046 ,-0.06324 ,0.01605 ,-0.00097;
28.75316 ,1.43046 ,-0.06324 ,0.01519 ,0.00001;
28.75316 ,1.43046 ,-0.06324 ,0.01437 ,0.00076;
28.75317 ,1.43046 ,-0.06324 ,0.01358 ,0.00129;
28.75319 ,1.43046 ,-0.06324 ,0.01282 ,0.00163;
28.75320 ,1.43046 ,-0.06324 ,0.01210 ,0.00182;
28.75322 ,1.43046 ,-0.06324 ,0.01141 ,0.00188;
28.75324 ,1.43046 ,-0.06324 ,0.01075 ,0.00184;
28.75326 ,1.43046 ,-0.06324 ,0.01012 ,0.00173;
28.75327 ,1.43046 ,-0.06324 ,0.00952 ,0.00156;
28.75329 ,1.43046 ,-0.06324 ,0.00894 ,0.00136;
28.75330 ,1.43045 ,-0.06324 ,0.00840 ,0.00116;
28.75331 ,1.43045 ,-0.06324 ,0.00788 ,0.00096;
28.75332 ,1.43045 ,-0.06324 ,0.00738 ,0.00077;
28.75333 ,1.43045 ,-0.06324 ,0.00692 ,0.00059;
28.75333 ,1.43045 ,-0.06324 ,0.00647 ,0.00042;
28.75334 ,1.43045 ,-0.06324 ,0.00605 ,0.00028;
28.75334 ,1.43045 ,-0.06324 ,0.00565 ,0.00015;
28.75334 ,1.43045 ,-0.06324 ,0.00527 ,0.00005;
28.75334 ,1.43045 ,-0.06324 ,0.00491 ,-0.00004;
28.75334 ,1.43045 ,-0.06324 ,0.00457 ,-0.00010;
28.75334 ,1.43045 ,-0.06324 ,0.00425 ,-0.00015;
28.75334 ,1.43045 ,-0.06324 ,0.00395 ,-0.00019;
28.75333 ,1.43045 ,-0.06324 ,0.00366 ,-0.00021;
28.75333 ,1.43045 ,-0.06324 ,0.00339 ,-0.00022;
28.75333 ,1.43045 ,-0.06324 ,0.00314 ,-0.00022;
28.75333 ,1.43045 ,-0.06324 ,0.00290 ,-0.00022;
28.75333 ,1.43045 ,-0.06324 ,0.00267 ,-0.00021;
28.75332 ,1.43045 ,-0.06324 ,0.00246 ,-0.00020;
28.75332 ,1.43045 ,-0.06324 ,0.00226 ,-0.00018;
28.75332 ,1.43045 ,-0.06324 ,0.00208 ,-0.00017;
28.75332 ,1.43045 ,-0.06324 ,0.00190 ,-0.00015;
28.75332 ,1.43045 ,-0.06324 ,0.00174 ,-0.00014;
28.75332 ,1.43045 ,-0.06324 ,0.00158 ,-0.00013;
28.75331 ,1.43045 ,-0.06324 ,0.00144 ,-0.00011;
28.75331 ,1.43045 ,-0.06324 ,0.00131 ,-0.00010;
28.75331 ,1.43045 ,-0.06324 ,0.00118 ,-0.00010;
28.75331 ,1.43045 ,-0.06324 ,0.00107 ,-0.00009;
28.75331 ,1.43045 ,-0.06324 ,0.00096 ,-0.00008;
28.75331 ,1.43045 ,-0.06324 ,0.00086 ,-0.00008;
28.75331 ,1.43045 ,-0.06324 ,0.00077 ,-0.00008;
